status,listPrice,baths,baths_full,beds,sqft,stories,text,type,year_built
for_sale,1675000.0,3,3.0,5.0,3702.0,2.0,Come see architecturally designed home professionally engineered post tension foundation plus premium divided light windows front elevation  Beautiful kitchen cabinets  granite  quartz countertops  based availability per package   stainlesssteel range  dishwasher  Luxurious bathroom includes walkin shower  Home features throughout include polysealant antidraft protection windows  doors  plate penetration  Photos shown may depict specified home features  Elevations  exterior interior colors  options  available upgrades  standard features vary community may change without notice  May include options  elevations  upgrades  patio covers  front porches  stone options  lot premiums  require additional charge  Call details ,single_family,1992
for_sale,289000.0,2,2.0,3.0,1680.0,1.0,Land located near Lake Fork many trees onsite pond  house comfortable large living room  kitchen  garage covered porches front rear home  Nice entertaining inside  Large detached shop piping compressed air throughout large air driven host bolted concrete floor remain  RV hookups located behind shop full utilities  Two storage containers remain near detached carport  Plenty space store one imagine ,single_family,1985
for_sale,299900.0,2,2.0,3.0,1364.0,1.0,WELCOME COLMESNEIL    amazing features come together make three bedroom  two bathroom home dream come true  ground swimming pool hot tub large back porch perfect relaxing entertaining  5 acres land  plenty space roam enjoy nature  complete creek artesian spring  large shop automobile lift adds convenience endless possibilities car enthusiast handyman  property truly  offering perfect blend comfort  luxury  outdoor enjoyment  Call appointment TODAY  ,mobile,2006
for_sale,400000.0,3,2.0,4.0,2370.0,2.0,Spring twostory home offers inground pool  patio  twocar garage ,single_family,1995
for_sale,340000.0,2,2.0,3.0,2017.0,1.0,Nestled heart Glenview subdivision  home surpasses expectations modest exterior concealing spacious  fully renovated spanning 2k sq  ft  MASSIVE backyard gazebo perfect relaxation entertainment  Every detail  new flooring  paint  blinds  seamlessly blending doors  decorative lighting new fixtures carefully executed  kitchen culinary masterpiece  boasting granite countertops  updated cabinets suite stainless steel appliances  Builtin shelves add elegance practicality living spaces  Entertaining effortless 2 living areas designated dining space  master bedroom surprises stylish barn door leading ensuite bathroom  infusing space trendy coziness  Abundant natural light filters accentuating thoughtful design finishes  home harmoniously blends charm  functionality  style  making mustsee ,single_family,1958
for_sale,590000.0,3,2.0,2.0,1899.0,3.0,Completed Feb 2024 New Modern Condominium located 5 minutes Knox  Henderson  Lower Greenville Uptown  condos feature modern cabinet finishes throughout  hardwood stairs LVP throughout home  4th floor private balcony  Spacious living room balcony  home boasts walk closets  stainless steel appliances refrigerator included  beautiful lighting fixtures  fullsized garage  Smart home technology  tankless water heater  16 Sheer heating cooling ,condos,2024
for_sale,160000.0,2,2.0,3.0,2192.0,1.0,Excellent Investment Opportunity  one story home excellent choice investors  flippers anyone looking home potential possibly convert duplex  spacious three bedroom two full bathrooms home ability convert second dining room additional bedroom  home boasts 2192 sq ft living space  allowing ample room convert back home two bedroom one bath apartment s separate entrance  formal living dining room original hardwood flooring carpet  appears oak great shape  Must See  ,single_family,1940
for_sale,720000.0,3,3.0,4.0,2100.0,2.0,Come see architecturally designed home professionally engineered post tension foundation plus premium divided light windows front elevation  Beautiful kitchen cabinets  granite  quartz countertops  based availability per package   stainlesssteel range  dishwasher  Luxurious bathroom includes walkin shower  Home features throughout include polysealant antidraft protection windows  doors  plate penetration  Photos shown may depict specified home features  Elevations  exterior interior colors  options  available upgrades  standard features vary community may change without notice  May include options  elevations  upgrades  patio covers  front porches  stone options  lot premiums  require additional charge  Call details ,single_family,1983
for_sale,298500.0,2,2.0,1.0,1734.0,1.0,Come see architecturally designed home professionally engineered post tension foundation plus premium divided light windows front elevation  Beautiful kitchen cabinets  granite  quartz countertops  based availability per package   stainlesssteel range  dishwasher  Luxurious bathroom includes walkin shower  Home features throughout include polysealant antidraft protection windows  doors  plate penetration  Photos shown may depict specified home features  Elevations  exterior interior colors  options  available upgrades  standard features vary community may change without notice  May include options  elevations  upgrades  patio covers  front porches  stone options  lot premiums  require additional charge  Call details ,single_family,1975
for_sale,575000.0,2,2.0,3.0,2730.0,1.0,Spacious 1story wgreat potential  Stucco wstone trim  columns  Ceramic tile throughout laminate master bedroom gameroom  Island kitchen wtile counters  builtin oven  cooktop  Kitchen open fireplace family room  second living area wetbar wmarble counter  builtin cabinets  Master bedroom coffered ceiling  outside access  Master bath wdual vanity  whirlpool tub  separate shower  Large covered patio wstone columns  Storage bldg  Close rec center wpool  lake,single_family,1998
for_sale,299999.0,2,2.0,3.0,1560.0,1.0,Eagle Mountain Saginaw School District  Nestled heart Fort Worth  TX  charming residence offers perfect blend comfort  style  convenience  Upon entry  re greeted inviting living space lot natural light  open floor plan  featuring vaulted ceilings beautiful luxury vinyl plank flooring  kitchen chef s delight  complete modern appliances  ample granite counter space  plenty storage  Share meal around table kitchen  walk sunroom AC Heat keep comfortable year round enjoy beautiful view  spacious split bedrooms provide peaceful oasis relaxation  Primary suite features lots natural light windows  french doors opening ensuite bathroom soaking tub separate shower  spacious walk closet  Turn key home ready family move ,single_family,2007
for_sale,140000.0,2,2.0,2.0,980.0,1.0,Fantastic find Azle  TX  darling 2 bedroom home completely remodeled  Kitchen new appliances  stainless steel sink new cabinets  New carpeting roomy living area opens kitchen cozy dining area  Beautiful primary bedroom large closets ensuite bathroom featuring new fixtures  vanity bathtub  Great guest room features ensuite guest bathroom new vanity cabinet showertub combo  New water heater  new steps doorwaysWasher dryer stay home  Home sits nice size lot  make perfect starter home great downsizing  Great investment property  ready go  nt delay seeing wonderful home today ,mobile,1988
for_sale,325000.0,2,2.0,3.0,1860.0,1.0,Nestled HARRIET CREEK RANCH  3bed  2bath traditional offers open floor plan  spacious livingdining combo  primary suite ensuite bath  ll love open kitchen SS appliances  breakfast bar pantry  Home neutral paint throughout  private  fenced backyard  perfect pets enjoying gorgeous days outdoors  Make HARRIET CREEK RANCH home  Schedule showing today ,single_family,2003
for_sale,1199000.0,5,4.0,4.0,3820.0,3.0,stunning Heights home welcomes rod iron gated fence front yard  Large relaxing front porch greet neighbors  Entering home large foyer  Notice magnificent illumination provided many windows  hardwood floors throughout  First floor offers fantastic living spaces home office  formal dining room  butlers pantry open kitchen breakfast area open family room fireplace builtins  Secondfloor primary suite private balcony overlooking street  Spacious bathroom  soaking tub  glass shower wellappointed walkin close  Two additional bedrooms walkin closets ensuite bathrooms  third floor includes fourth bedroomgame room  ensuite bathroom two closets  twocar garage entry alley  Walk garage large patio brick pavers  patio cover garage house ,single_family,2016
for_sale,435000.0,3,2.0,2.0,2488.0,1.0,Welcome slice LUXURY  Admire timeless ELEGANCE  enduring beauty hardwood floors step heart home  gourmet kitchen paradise  Adorned toptier features  including EXOTIC level 4 granite countertops  convenient pot filler  upgraded Electrolux appliances  ensuring style functionality  Keep everything organized wa walkin pantry  undercounter lighting   pullout trashcan  bank drawers offers ample storage culinary essentials  Whether re preparing simple meal hosting lavish dinner party  kitchen poised elevate culinary experience new heights  NEED STORAGE  Take stairs garage access Texas basement mechanical systems ease  nt miss large primary walkin closet  seamlessly connected laundry room ultimate convenience  home masterpiece comfort style  designed appreciate finer things life ,single_family,2016
for_sale,684900.0,4,4.0,5.0,3745.0,2.0,Gorgeous Village Builders Wentworth Series Whitaker Design smart home  Elevation G  built 2022  twostory home still shows new designed families mind  first floor features open design among Great Room  kitchen nook  opens covered patio  study formal dining room found foyer  luxe primary suite secondary bedroom restful retreats  Upstairs versatile bonus room three secondary bedrooms  walkin closets  extra space  another attic area  pictured  decked finished Theater Room  garage also expanded area used workspace  Ring door bell lots upgrades ,single_family,2022
